id	possess
SD48-010	4
SD48-011	6
SD48-012	4
SD48-013	6
SD48-014	4
SD48-X01	4
SD48-X02	12
SD48-X03	4
SD49-001	8
SD49-002	7
SD49-003	9
SD49-004	6
SD49-005	6
SD49-006	9
SD49-007	10
SD49-X01	8
SD49-X02	11
SD49-X03	7
SD49-X04	12
SD49-CP01	11
SD50-001	6
SD50-002	7
SD50-003	6
SD50-004	10
SD50-005	6
SD50-006	10
SD50-007	6
SD50-008	10
SD50-009	6
SD50-010	7
SD50-011	6
SD50-012	6
SD50-013	10
SD50-014	6
SD50-X01	7
SD50-X02	7
SD50-CP01	4
SD50-CP02	4
SD50-CP03	10
SD50-CP04	4
SD50-CP05	4
SD51-001	6
SD51-002	4
SD51-003	4
SD51-004	4
SD51-005	6
SD51-006	4
SD51-007	4
SD51-008	4
SD51-009	9
SD51-010	4
SD51-X01	4
SD51-X02	5
SD51-X03	7
SD51-CP01	4
SD52-001	6
SD52-002	6
SD52-003	4
SD52-004	6
SD52-005	4
SD52-006	4
SD52-007	4
SD52-008	4
SD52-009	4
SD52-010	4
SD52-011	4
SD52-012	4
SD52-013	4
SD52-014	6
SD52-015	4
SD52-016	4
SD52-X01	4
SD52-X02	4
SD53-001	6
SD53-002	6
SD53-003	4
SD53-004	4
SD53-005	4
SD53-006	4
SD53-007	4
SD53-008	4
SD53-009	7
SD53-010	4
SD53-011	4
SD53-012	4
SD53-013	4
SD53-014	6
SD53-015	4
SD53-016	4
SD53-X01	4
SD53-X02	4
SD54-001	6
SD54-002	6
SD54-003	6
SD54-004	6
SD54-005	4
SD54-006	4
SD54-007	4
SD54-008	4
SD54-009	4
SD54-010	5
SD54-011	4
SD54-012	4
SD54-013	4
SD54-014	4
SD54-015	4
SD54-016	4
SD54-X01	4
SD54-X02	4
SD55-001	6
SD55-002	6
SD55-003	6
SD55-004	6
SD55-005	6
SD55-006	4
SD55-007	6
SD55-008	4
SD55-009	6
SD55-010	4
SD55-011	4
SD55-012	4
SD55-013	6
SD55-TX01	4
SD55-X01	4
SD56-001	4
SD56-002	4
SD56-003	4
SD56-RV001	6
SD56-RV002	4
SD56-RV003	4
SD56-RV004	4
SD56-RV005	4
SD56-RV006	4
SD56-RV007	4
SD56-RV008	4
SD56-RV009	31
SD56-RV010	4
SD56-TX01	4
SD56-X01	4
SD56-X02	4
SD56-CP01	4
SD57-001	8
SD57-002	4
SD57-003	6
SD57-004	4
SD57-005	4
SD57-006	4
SD57-RV001	4
SD57-RV002	4
SD57-RV003	4
SD57-RV004	4
SD57-RV005	4
SD57-TX01	4
SD57-X01	4
SD57-X02	4
SD57-CP01	6
SD58-001	4
SD58-002	4
SD58-003	6
SD58-004	6
SD58-005	4
SD58-006	4
SD58-007	4
SD58-008	4
SD58-009	4
SD58-010	4
SD58-011	4
SD58-012	4
SD58-013	4
SD58-014	4
SD58-015	4
SD58-X01	5
SD58-X02	4
SD58-X03	4
SD58-CP01	4
SD59-001	4
SD59-002	4
SD59-003	4
SD59-004	4
SD59-005	6
SD59-006	6
SD59-007	6
SD59-RV001	4
SD59-RV002	6
SD59-RV003	6
SD59-RV004	4
SD59-RV005	6
SD59-X01	4
SD59-TX01	4
SD59-CP01	4
SD60-001	9
SD60-002	12
SD60-003	6
SD60-004	9
SD60-005	9
SD60-006	6
SD60-007	6
SD60-008	9
SD60-009	6
SD60-010	9
SD60-RV001	9
SD60-RV002	9
SD60-RV003	9
SD60-X01	6
SD60-TX01	10
SD60-CP01	6
SD61-001	9
SD61-002	11
SD61-003	9
SD61-004	9
SD61-005	6
SD61-006	9
SD61-007	6
SD61-008	6
SD61-009	9
SD61-010	6
SD61-RV001	15
SD61-RV002	6
SD61-X01	6
SD61-TX01	7
SD61-CP01	6
SD62-001	4
SD62-002	6
SD62-003	4
SD62-004	6
SD62-005	6
SD62-006	4
SD62-007	4
SD62-008	4
SD62-009	4
SD62-010	4
SD62-011	4
SD62-012	5
SD62-013	5
SD62-014	6
SD62-015	4
SD62-016	4
SD62-X01	4
SD62-TX01	4
SD62-CP01	4
SD63-001	9
SD63-002	6
SD63-003	9
SD63-004	6
SD63-RV001	6
SD63-X01	6
SD63-TX01	6
SD63-CP01	6
SD63-TCP01	9
SD63-TCP02	6
SD64-001	4
SD64-002	4
SD64-003	4
SD64-RV001	6
SD64-RV002	6
SD64-RV003	6
SD64-RV004	6
SD64-RV005	6
SD64-RV006	4
SD64-RV007	6
SD64-RV008	6
SD64-RV009	4
SD64-RV010	6
SD64-CX01	5
SD64-X01	4
SD64-CP01	4
26RSD01-001	6
26RSD01-002	6
26RSD01-003	4
26RSD01-004	6
26RSD01-005	6
26RSD01-006	4
26RSD01-007	4
26RSD01-008	4
26RSD01-009	4
26RSD01-010	6
26RSD01-011	6
26RSD01-012	6
26RSD01-013	6
26RSD01-014	4
26RSD01-X01	4
26RSD01-X02	4
26RSD02-001	6
26RSD02-002	6
26RSD02-003	6
26RSD02-004	4
26RSD02-005	6
26RSD02-006	4
26RSD02-007	4
26RSD02-008	6
26RSD02-009	6
26RSD02-010	6
26RSD02-011	6
26RSD02-012	4
26RSD02-013	4
26RSD02-014	4
26RSD02-X01	4
26RSD02-X02	4
26RSD03-001	4
26RSD03-002	6
26RSD03-003	4
26RSD03-004	6
26RSD03-005	6
26RSD03-006	4
26RSD03-007	4
26RSD03-008	6
26RSD03-009	4
26RSD03-010	6
26RSD03-011	6
26RSD03-012	6
26RSD03-013	6
26RSD03-014	4
26RSD03-X01	4
26RSD03-X02	4
26RSD04-001	6
26RSD04-002	6
26RSD04-003	6
26RSD04-004	4
26RSD04-005	6
26RSD04-006	4
26RSD04-007	4
26RSD04-008	4
26RSD04-009	6
26RSD04-010	6
26RSD04-011	4
26RSD04-012	6
26RSD04-013	6
26RSD04-014	4
26RSD04-X01	4
26RSD04-X02	4
26RSD05-001	6
26RSD05-002	6
26RSD05-003	4
26RSD05-004	6
26RSD05-005	6
26RSD05-006	4
26RSD05-007	4
26RSD05-008	4
26RSD05-009	6
26RSD05-010	6
26RSD05-011	6
26RSD05-012	6
26RSD05-013	4
26RSD05-014	4
26RSD05-X01	4
26RSD05-X02	4
26RSD07-001	4
26RSD07-002	4
26RSD07-003	7
26RSD07-004	7
26RSD07-005	6
26RSD07-006	6
26RSD07-007	6
26RSD07-008	6
26RSD07-009	4
26RSD07-010	4
26RSD07-011	4
26RSD07-012	6
26RSD07-013	4
26RSD07-014	6
26RSD07-X01	4
26RSD07-X02	4
BSC05-001	4
BSC05-004	3
BSC05-005	1
BSC05-007	2
BSC05-010	2
BSC05-014	5
BSC05-015	9
BSC05-017	3
BSC05-020	7
BSC05-023	4
BSC15-004	1
BSC15-005	1
BSC15-006	2
BSC15-007	1
BSC15-008	1
BSC15-009	1
BSC15-010	2
BSC15-012	2
BSC15-014	1
BSC15-015	2
BSC15-X01	1
BSC16-001	4
BSC16-002	8
BSC16-003	12
BSC16-004	2
BSC16-005	3
BSC16-006	1
BSC16-007	8
BSC16-008	4
BSC16-009	5
BSC16-010	9
BSC16-011	4
BSC16-012	10
BSC16-013	3
BSC16-014	6
BSC16-015	2
BSC16-016	12
BSC16-017	3
BSC16-018	7
BSC16-019	4
BSC16-020	3
BSC16-021	2
BSC16-022	6
BSC16-023	6
BSC16-024	6
BSC16-025	3
BSC16-026	3
BSC16-027	1
BSC16-028	2
BSC16-029	2
BSC16-030	10
BSC16-031	7
BSC16-032	3
BSC16-033	8
BSC16-034	4
BSC16-035	9
BSC16-036	9
BSC16-037	9
BSC16-038	4
BSC16-039	6
BSC16-X01	3
BSC16-X02	2
BSC16-X03	3
BSC17-001	1
BSC17-003	1
BSC17-005	2
BSC17-006	1
BSC17-007	2
BSC17-011	1
BSC17-012	1
BSC17-X04	1
BSC18-001	5
BSC18-002	7
BSC18-003	11
BSC18-004	14
BSC18-005	1
BSC18-006	6
BSC18-007	11
BSC18-008	7
BSC18-009	8
BSC18-010	10
BSC18-011	5
BSC18-012	12
BSC18-013	2
BSC18-014	13
BSC18-015	7
BSC18-016	13
BSC18-017	13
BSC18-018	19
BSC18-019	11
BSC18-020	12
BSC18-021	1
BSC18-022	4
BSC18-023	6
BSC18-024	14
BSC18-025	6
BSC18-026	8
BSC18-027	1
BSC18-028	10
BSC18-029	6
BSC18-030	11
BSC18-031	12
BSC18-032	7
BSC18-033	3
BSC18-034	5
BSC18-035	1
BSC18-036	10
BSC18-037	3
BSC18-038	11
BSC18-039	9
BSC18-040	11
BSC18-041	12
BSC18-042	13
BSC18-043	19
BSC18-044	9
BSC18-045	5
BSC18-X01	1
BSC18-X02	3
BSC18-X03	1
BSC19-001	18
BSC19-002	1
BSC19-003	5
BSC19-004	1
BSC19-005	11
BSC19-006	6
BSC19-007	5
BSC19-008	3
BSC19-009	3
BSC19-010	3
BSC19-011	6
BSC19-012	3
BSC19-013	1
BSC19-014	1
BSC19-015	1
BSC19-016	1
BSC19-017	5
BSC19-018	5
BSC19-019	6
BSC19-020	5
BSC19-021	2
BSC19-022	1
BSC19-023	3
BSC19-024	1
BSC19-025	2
BSC19-026	6
BSC19-027	2
BSC19-028	6
BSC19-029	6
BSC19-030	5
BSC19-031	2
BSC19-032	5
BSC19-033	3
BSC19-034	1
BSC19-035	1
BSC19-036	3
BSC19-037	1
BSC19-038	1
BSC19-039	6
BSC19-040	9
BSC19-041	2
BSC19-042	3
BSC19-043	6
BSC19-044	3
BSC19-045	7
BSC19-046	3
BSC19-047	3
BSC19-048	1
BSC19-049	3
BSC19-050	3
BSC19-051	1
BSC19-052	1
BSC19-X01	1
BSC19-X02	1
BSC19-X03	3
BSC19-X04	1
BSC19-X05	1
BSC20-001	3
BSC20-002	1
BSC20-003	1
BSC20-007	1
BSC20-008	2
BSC20-009	2
BSC20-010	4
BSC20-012	3
BSC20-014	1
BSC20-015	1
BSC20-017	1
BSC20-020	1
BSC20-021	1
BSC20-X03	1
BSC21-002	1
BSC21-005	2
BSC21-006	1
BSC21-007	2
BSC21-008	1
BSC21-009	4
BSC21-010	1
BSC21-011	1
BSC21-012	4
BSC21-X02	1
BSC21-X03	1
BSC21-X04	2
BSC22-002	1
BSC22-003	1
BSC22-004	1
BSC22-006	1
BSC22-009	2
BSC22-011	1
BSC22-014	3
BSC22-017	1
BSC22-018	1
BSC22-019	2
BSC22-021	1
BSC22-024	3
BSC22-025	2
BSC22-026	1
BSC22-027	1
BSC22-028	2
BSC22-030	1
BSC22-032	2
BSC22-035	1
BSC22-037	1
BSC22-038	1
BSC22-039	1
BSC22-040	2
BSC22-043	1
BSC22-044	1
BSC22-047	1
BSC22-048	1
BSC22-049	2
BSC22-052	1
BSC22-054	1
BSC22-056	1
BSC22-058	1
BSC22-061	5
BSC22-062	3
BSC22-063	2
BSC22-064	2
BSC22-065	1
BSC22-066	1
BSC22-067	1
BSC22-068	1
BSC22-069	1
BSC22-070	1
BSC22-073	2
BSC22-075	1
BSC22-077	1
BSC22-080	2
BSC22-081	1
BSC22-083	1
BSC22-089	2
BSC22-090	1
BSC22-091	1
BSC22-092	1
BSC22-093	1
BSC22-096	3
BSC22-098	1
BSC22-099	6
BSC22-101	1
BSC22-105	7
BSC22-108	1
BSC22-109	1
BSC22-111	1
BSC22-113	1
BSC22-114	6
BSC22-117	3
BSC22-118	2
BSC22-119	1
BSC22-123	1
BSC22-124	3
BSC22-127	1
BSC22-129	1
BSC22-130	1
BSC22-131	1
BSC22-133	2
BSC22-138	1
BSC22-139	1
BSC22-143	1
BSC22-144	3
BSC22-146	2
BSC22-X01	3
BSC22-X02	1
BSC22-X03	4
BSC23-001	10
BSC23-002	6
BSC23-003	1
BSC23-004	6
BSC23-005	3
BSC23-006	5
BSC23-007	6
BSC23-008	5
BSC23-009	3
BSC23-010	8
BSC23-011	5
BSC23-012	5
BSC23-013	3
BSC23-014	1
BSC23-015	5
BSC23-016	1
BSC23-017	1
BSC23-018	6
BSC23-019	3
BSC23-020	6
BSC23-021	3
BSC23-022	6
BSC23-023	1
BSC23-024	1
BSC23-025	2
BSC23-026	3
BSC23-027	1
BSC23-028	7
BSC23-029	2
BSC23-030	8
BSC23-031	2
BSC23-032	8
BSC23-033	2
BSC23-034	3
BSC23-035	6
BSC23-036	7
BSC23-037	1
BSC23-038	7
BSC23-039	1
BSC23-040	11
BSC23-041	2
BSC23-042	4
BSC23-043	8
BSC23-044	9
BSC23-045	3
BSC23-046	8
BSC23-047	11
BSC23-048	8
BSC23-049	6
BSC23-050	3
BSC23-051	40
BSC23-052	2
BSC23-X01	2
BSC23-X02	3
BSC23-X03	1
BSC23-X04	3
BSC23-X05	1
BSC23-CP01	1
BSC23-CP02	5
BSC23-CP03	1
BSC24-001	6
BSC24-002	5
BSC24-003	6
BSC24-004	2
BSC24-005	1
BSC24-006	3
BSC24-007	3
BSC24-008	1
BSC24-009	1
BSC24-010	1
BSC24-011	6
BSC24-012	1
BSC24-013	6
BSC24-014	6
BSC24-015	4
BSC24-016	1
BSC24-017	6
BSC24-018	6
BSC24-019	5
BSC24-020	3
BSC24-021	1
BSC24-022	3
BSC24-023	1
BSC24-024	6
BSC24-025	6
BSC24-026	5
BSC24-027	3
BSC24-028	1
BSC24-029	3
BSC24-030	1
BSC24-031	1
BSC24-032	1
BSC24-033	3
BSC24-034	5
BSC24-035	6
BSC24-036	5
BSC24-037	1
BSC24-038	1
BSC24-039	1
BSC24-040	1
BSC24-041	2
BSC24-042	3
BSC24-043	3
BSC24-044	5
BSC24-045	1
BSC24-046	4
BSC24-047	4
BSC24-048	6
BSC24-049	1
BSC24-050	3
BSC24-051	3
BSC24-052	3
BSC24-X01	3
BSC24-X02	1
BSC24-X03	1
BSC24-X04	1
BSC24-X05	1
BSC25-001	8
BSC25-002	2
BSC25-004	2
BSC25-005	1
BSC25-006	1
BSC25-007	2
BSC25-011	3
BSC25-012	4
BSC25-013	1
BSC25-014	1
BSC25-015	1
BSC25-016	1
BSC25-021	1
BSC25-022	3
BSC25-025	1
BSC25-026	2
BSC25-027	2
BSC25-028	2
BSC25-031	1
BSC25-032	3
BSC25-033	3
BSC25-034	3
BSC25-035	1
BSC25-037	1
BSC25-038	1
BSC25-039	1
BSC25-040	4
BSC25-041	3
BSC25-042	3
BSC25-043	3
BSC25-044	3
BSC25-045	1
BSC25-046	3
BSC25-047	1
BSC25-048	1
BSC25-049	3
BSC25-X01	1
BSC25-X04	3
BSC25-X05	1
BSC26-001	5
BSC26-002	4
BSC26-003	4
BSC26-004	8
BSC26-005	4
BSC26-006	10
BSC26-007	8
BSC26-008	4
BSC26-009	4
BSC26-010	2
BSC26-011	4
BSC26-012	2
BSC26-013	4
BSC26-014	1
BSC26-015	2
BSC26-016	1
BSC26-017	1
BSC26-018	3
BSC26-019	1
BSC26-020	4
BSC26-021	4
BSC26-022	4
BSC26-023	5
BSC26-024	4
BSC26-025	4
BSC26-026	4
BSC26-027	1
BSC26-028	5
BSC26-029	1
BSC26-030	1
BSC26-031	3
BSC26-032	4
BSC26-033	5
BSC26-034	4
BSC26-035	5
BSC26-036	4
BSC26-037	1
BSC26-038	4
BSC26-039	2
BSC26-040	1
BSC26-041	1
BSC26-042	1
BSC26-043	4
BSC26-044	4
BSC26-045	3
BSC26-046	5
BSC26-047	5
BSC26-048	4
BSC26-049	5
BSC26-X02	5
BSC26-X03	1
BSC26-X04	1
BSC26-X05	1
BSC28-001	5
BSC28-002	4
BSC28-003	4
BSC28-004	4
BSC28-005	1
BSC28-006	1
BSC28-007	4
BSC28-008	1
BSC28-009	4
BSC28-010	1
BSC28-011	2
BSC28-012	2
BSC28-013	5
BSC28-014	4
BSC28-015	4
BSC28-016	4
BSC28-017	1
BSC28-018	4
BSC28-019	2
BSC28-020	3
BSC28-021	1
BSC28-022	2
BSC28-023	2
BSC28-024	4
BSC28-025	1
BSC28-026	5
BSC28-027	1
BSC28-028	6
BSC28-029	3
BSC28-030	1
BSC28-031	7
BSC28-032	2
BSC28-033	4
BSC28-034	2
BSC28-035	2
BSC28-036	5
BSC28-037	1
BSC28-038	4
BSC28-039	3
BSC28-040	5
BSC28-041	1
BSC28-042	4
BSC28-043	10
BSC28-044	7
BSC28-045	5
BSC28-046	3
BSC28-047	3
BSC28-048	5
BSC28-049	4
BSC28-050	2
BSC28-051	2
BSC28-052	4
BSC28-053	4
BSC28-054	2
BSC28-055	4
BSC28-056	9
BSC28-057	4
BSC28-058	4
BSC28-X01	2
BSC28-X02	1
BSC28-X03	1
BSC28-X04	2
BSC28-X05	1
BSC28-X06	1
BSC28-CP01	1
BSC28-CP02	1
BSC28-CP03	1
BSC29-001	1
BSC29-002	2
BSC29-004	2
BSC29-005	3
BSC29-006	1
BSC29-007	4
BSC29-008	1
BSC29-009	3
BSC29-010	1
BSC29-011	1
BSC29-012	1
BSC29-013	1
BSC29-014	1
BSC29-015	1
BSC29-016	1
BSC29-017	3
BSC29-018	1
BSC29-019	5
BSC29-020	2
BSC29-021	2
BSC29-022	1
BSC29-023	1
BSC29-024	1
BSC29-025	4
BSC29-026	1
BSC29-027	1
BSC29-028	2
BSC29-029	2
BSC29-030	1
BSC30-001	6
BSC30-002	3
BSC30-003	1
BSC30-004	1
BSC30-005	3
BSC30-006	3
BSC30-007	3
BSC30-008	3
BSC30-009	3
BSC30-011	6
BSC30-012	3
BSC30-013	3
BSC30-014	2
BSC30-015	3
BSC30-016	1
BSC30-017	3
BSC30-018	3
BSC30-019	3
BSC30-020	2
BSC30-021	3
BSC30-022	3
BSC30-023	5
BSC30-024	3
BSC30-X01	6
BSC30-X02	1
BSC31-001	4
BSC31-002	3
BSC31-003	4
BSC31-004	4
BSC31-005	2
BSC31-006	3
BSC31-007	5
BSC31-008	4
BSC31-009	4
BSC31-010	1
BSC31-011	1
BSC31-012	1
BSC31-013	4
BSC31-014	9
BSC31-015	5
BSC31-016	4
BSC31-017	7
BSC31-018	6
BSC31-019	5
BSC31-020	3
BSC31-021	2
BSC31-022	1
BSC31-023	1
BSC31-024	3
BSC31-025	2
BSC31-026	1
BSC31-027	3
BSC31-028	7
BSC31-029	3
BSC31-030	5
BSC31-031	6
BSC31-032	5
BSC31-033	6
BSC31-034	4
BSC31-035	1
BSC31-036	3
BSC31-037	3
BSC31-038	1
BSC31-039	4
BSC31-040	4
BSC31-041	4
BSC31-042	1
BSC31-043	3
BSC31-044	3
BSC31-045	4
BSC31-046	4
BSC31-047	2
BSC31-048	1
BSC31-049	9
BSC31-050	5
BSC31-051	5
BSC31-052	4
BSC31-053	1
BSC31-054	7
BSC31-055	3
BSC31-056	3
BSC31-057	8
BSC31-X01	1
BSC31-X02	3
BSC31-X03	4
BSC31-X04	2
BSC31-X05	2
BSC31-X06	1
BSC31-CP01	3
BSC31-CP02	1
BSC31-CP03	1
BSC31-CP04	4
BSC32-001	1
BSC32-002	1
BSC32-004	4
BSC32-005	4
BSC32-006	4
BSC32-010	1
BSC32-011	1
BSC32-012	1
BSC32-013	3
BSC32-014	1
BSC32-015	3
BSC32-016	1
BSC32-017	1
BSC32-018	1
BSC32-019	1
BSC32-020	1
BSC32-021	1
BSC32-022	1
BSC32-023	3
BSC32-024	1
BSC32-025	1
BSC32-026	1
BSC32-027	1
BSC32-028	1
BSC32-029	1
BSC32-030	1
BSC32-031	9
BSC32-032	4
BSC32-033	3
BSC32-034	3
BSC32-035	3
BSC32-036	4
BSC32-037	3
BSC32-038	3
BSC32-039	4
BSC32-040	4
BSC33-001	6
BSC33-002	5
BSC33-003	1
BSC33-004	2
BSC33-005	5
BSC33-006	4
BSC33-007	3
BSC33-008	5
BSC33-009	1
BSC33-010	5
BSC33-011	5
BSC33-012	3
BSC33-013	6
BSC33-014	3
BSC33-015	5
BSC33-016	6
BSC33-017	1
BSC33-018	3
BSC33-019	4
BSC33-020	5
BSC33-021	3
BSC33-022	5
BSC33-023	2
BSC33-024	3
BSC33-025	4
BSC33-026	3
BSC33-027	5
BSC33-028	3
BSC33-029	5
BSC33-030	4
BSC33-031	4
BSC33-032	6
BSC33-033	4
BSC33-034	3
BSC33-035	5
BSC33-036	1
BSC33-037	4
BSC33-038	5
BSC33-039	3
BSC33-040	3
BSC33-041	4
BSC33-042	2
BSC33-043	5
BSC33-044	6
BSC33-045	3
BSC33-046	1
BSC33-047	1
BSC33-048	2
BSC33-049	4
BSC33-050	7
BSC33-051	5
BSC33-052	7
BSC33-053	4
BSC33-054	5
BSC33-055	3
BSC33-056	4
BSC33-RV001	9
BSC33-RV002	4
BSC33-X01	2
BSC33-X02	1
BSC33-X03	2
BSC33-X04	3
BSC33-X05	1
BSC33-X06	1
BSC33-CP01	1
BSC33-CP02	6
BSC34-001	3
BSC34-002	1
BSC34-003	1
BSC34-004	3
BSC34-005	3
BSC34-006	1
BSC34-007	2
BSC34-008	1
BSC34-009	3
BSC34-010	3
BSC34-011	2
BSC34-012	2
BSC34-013	1
BSC34-014	3
BSC34-015	3
BSC34-016	1
BSC34-017	1
BSC34-018	1
BSC34-019	3
BSC34-020	2
BSC34-021	2
BSC34-022	3
BSC34-023	3
BSC34-024	3
BSC34-X01	3
BSC34-X02	4
BSC34-X03	1
BSC34-X04	1
BSC34-X05	3
BSC35-001	3
BSC35-002	4
BSC35-003	3
BSC35-004	3
BSC35-005	5
BSC35-006	3
BSC35-007	1
BSC35-008	5
BSC35-009	2
BSC35-010	1
BSC35-011	2
BSC35-012	1
BSC35-013	5
BSC35-014	1
BSC35-015	4
BSC35-016	4
BSC35-017	4
BSC35-018	4
BSC35-019	4
BSC35-020	3
BSC35-021	5
BSC35-022	3
BSC35-023	3
BSC35-024	4
BSC35-025	4
BSC35-026	5
BSC35-027	4
BSC35-028	4
BSC35-029	4
BSC35-030	4
BSC35-031	6
BSC35-032	3
BSC35-033	4
BSC35-034	4
BSC35-035	3
BSC35-036	7
BSC35-037	5
BSC35-038	4
BSC35-039	4
BSC35-X01	4
BSC35-X02	5
BSC35-X03	3
BSC35-X04	3
BSC35-A001	4
BSC35-A002	4
BSC35-A003	5
BSC35-A004	5
BSC35-A005	6
BSC35-A006	6
BSC35-A007	6
BSC35-A008	9
BSC35-A009	9
BSC35-A010	9
BSC35-A011	3
BSC35-A012	3
BSC35-A013	3
BSC35-A014	3
BSC35-A015	3
BSC35-A016	3
BSC35-A017	5
BSC35-A018	4
BSC35-A019	3
BSC35-XA01	6
BSC35-XA02	6
BSC35-XA03	6
BSC35-XA04	6
BSC35-XXA01	1
BSC37-001	1
BSC37-002	2
BSC37-003	2
BSC37-004	1
BSC37-005	2
BSC37-006	1
BSC37-007	2
BSC37-008	2
BSC37-009	2
BSC37-010	7
BSC37-RV001	6
BSC37-RV002	2
BSC37-RV003	5
BSC37-RV004	4
BSC37-RV005	6
BSC37-RV006	2
BSC37-RV007	6
BSC37-RV008	8
BSC37-RV009	3
BSC37-RV010	5
BSC37-RV011	3
BSC37-RV012	5
BSC37-X01	2
BSC37-X02	2
BSC37-X03	1
BSC37-RVX01	1
BSC37-RVX02	2
BSC37-RVX03	2
BSC37-XX01	1
BSC39-001	6
BSC39-002	10
BSC39-003	7
BSC39-004	8
BSC39-005	3
BSC39-006	8
BSC39-007	3
BSC39-008	3
BSC39-009	3
BSC39-010	3
BSC39-011	8
BSC39-012	10
BSC39-013	10
BSC39-014	8
BSC39-015	3
BSC39-016	3
BSC39-017	3
BSC39-018	3
BSC39-019	3
BSC39-020	3
BSC39-021	3
BSC39-022	3
BSC39-023	3
BSC39-024	3
BSC39-025	9
BSC39-026	4
BSC39-027	3
BSC39-028	4
BSC39-029	3
BSC39-030	7
BSC39-031	3
BSC39-032	6
BSC39-033	8
BSC39-034	3
BSC39-035	3
BSC39-036	10
BSC39-037	8
BSC39-038	9
BSC39-039	8
BSC39-040	8
BSC39-041	3
BSC39-042	3
BSC39-043	11
BSC39-044	3
BSC39-045	3
BSC39-046	7
BSC39-047	8
BSC39-048	8
BSC39-049	3
BSC39-050	7
BSC39-051	7
BSC39-052	10
BSC39-053	7
BSC39-054	3
BSC39-055	4
BSC39-056	8
BSC39-RV001	3
BSC39-RV002	8
BSC39-RV003	6
BSC39-RV004	8
BSC39-X01	3
BSC39-X02	3
BSC39-X03	3
BSC39-X04	4
BSC39-X05	3
BSC39-X06	6
BSC39-XX01	2
BSC39-CP01	3
BSC39-CP02	1
BSC39-CP03	3
BSC40-001	3
BSC40-005	1
BSC40-006	1
BSC40-009	1
BSC40-010	1
BSC40-013	1
BSC40-016	1
BSC40-019	3
BSC40-021	1
BSC40-022	3
BSC40-023	1
BSC40-026	1
BSC40-029	1
BSC40-033	1
BSC40-034	4
BSC40-039	1
BSC40-040	1
BSC40-041	1
BSC40-044	2
BSC40-045	1
BSC40-047	1
BSC40-051	1
BSC40-053	2
BSC40-056	1
BSC40-057	1
BSC40-059	3
BSC40-X01	2
BSC40-X03	1
BSC40-X04	3
BSC40-X05	1
BSC40-X06	3
BSC43-001	3
BSC43-003	4
BSC43-004	3
BSC43-005	1
BSC43-006	4
BSC43-014	1
BSC43-017	4
BSC43-021	1
BSC43-022	3
BSC43-023	1
BSC43-024	4
BSC43-026	5
BSC43-029	3
BSC43-030	1
BSC43-033	1
BSC43-039	2
BSC43-041	1
BSC43-043	3
BSC43-044	3
BSC43-050	3
BSC43-053	1
BSC43-054	1
BSC43-059	3
BSC43-061	4
BSC43-063	3
BSC43-064	3
BSC43-065	5
BSC43-066	3
BSC43-067	1
BSC43-069	3
BSC43-076	1
BSC43-RV004	3
BSC43-RV005	3
BSC43-RV007	1
BSC43-RV009	3
BSC43-CX03	4
BSC43-X01	2
BSC43-X02	3
BSC43-X03	1
BSC43-X05	3
BSC43-X06	3
BSC43-X07	3
BSC43-X09	2
BSC43-CP01	2
BSC43-CP02	3
BSC43-CP03	3
BSC45-064	1
BSC45-069	1
BSC46-003	2
BSC46-004	1
BSC46-006	1
BSC46-007	1
BSC46-008	1
BSC46-009	3
BSC46-011	2
BSC46-013	2
BSC46-017	1
BSC46-018	1
BSC46-020	1
BSC46-021	2
BSC46-022	1
BSC46-023	2
BSC46-025	1
BSC46-026	3
BSC46-027	1
BSC46-028	1
BSC46-030	1
BSC46-031	1
BSC46-032	2
BSC46-042	3
BSC46-043	1
BSC46-045	1
BSC46-046	1
BSC46-RV002	1
BSC46-RV003	1
BSC46-RV006	1
BSC46-RV007	3
BSC46-RV008	1
BSC46-CX02	3
BSC46-CX03	2
BSC46-X04	2
BSC46-X05	1
BSC46-X07	3
BSC49-041	2
BSC49-042	2
BSC49-XV02	1
BSC50-015	1
BSC50-017	2
BSC50-018	1
BSC50-X01	1
BSC50-X02	1
BSC50-XV01	1
BSC50-XV02	1
BSC51-CP04	3
BSC51-CP05	2
CB01-001	3
CB01-002	3
CB01-003	3
CB01-004	3
CB01-005	3
CB01-006	3
CB01-007	3
CB01-008	3
CB01-009	3
CB01-010	3
CB01-011	3
CB01-012	3
CB01-013	2
CB01-014	3
CB01-015	3
CB01-016	3
CB01-017	3
CB01-018	3
CB01-019	3
CB01-020	3
CB01-021	2
CB01-022	3
CB01-023	3
CB01-024	3
CB01-025	3
CB01-026	3
CB01-027	3
CB01-028	3
CB01-029	2
CB01-030	3
CB01-031	1
CB01-032	3
CB01-033	6
CB01-034	3
CB01-035	3
CB01-036	3
CB01-037	3
CB01-038	6
CB01-039	3
CB01-040	3
CB01-041	3
CB01-042	9
CB01-043	3
CB01-044	9
CB01-045	4
CB01-046	2
CB01-047	2
CB01-048	3
CB01-049	3
CB01-050	3
CB01-051	3
CB01-052	3
CB01-053	3
CB01-054	3
CB01-055	3
CB01-056	6
CB01-057	3
CB01-058	3
CB01-059	4
CB01-060	3
CB01-061	9
CB01-062	3
CB01-X01	3
CB01-X02	3
CB01-X03	2
CB01-X04	3
CB01-X05	6
CB01-X06	1
CB02-001	4
CB02-002	2
